"year","common_name","count"
2000,"Eastern Wood-Pewee",4
2000,"Field Sparrow",1
2000,"Great Crested Flycatcher",1
2000,"House Finch",2
2000,"Indigo Bunting",9
2000,"Mourning Dove",18
2000,"Northern Bobwhite",3
2000,"Northern Cardinal",16
2000,"Northern Mockingbird",2
2000,"Northern Parula",3
2000,"Ovenbird",6
2000,"Pine Warbler",7
2000,"Prairie Warbler",3
2000,"Red-bellied Woodpecker",3
2000,"Red-eyed Vireo",10
2000,"Summer Tanager",1
2000,"Tufted Titmouse",15
2000,"White-eyed Vireo",2
2000,"Wood Thrush",5
2000,"Yellow-billed Cuckoo",2
2000,"Yellow-breasted Chat",4
2000,"Yellow-throated Vireo",1
2000,"American Crow",32
2000,"American Goldfinch",5
2000,"American Robin",5
2000,"Barn Swallow",6
2000,"Blue Grosbeak",3
2000,"Blue Jay",4
2000,"Blue-gray Gnatcatcher",2
2000,"Brown Thrasher",3
2000,"Brown-headed Cowbird",5
2000,"Carolina Chickadee",1
2000,"Carolina Wren",11
2000,"Chimney Swift",2
2000,"Chipping Sparrow",11
2000,"Common Yellowthroat",1
2000,"Downy Woodpecker",3
2000,"Eastern Bluebird",12
2000,"Eastern Meadowlark",6
2000,"Eastern Phoebe",1
2000,"Eastern Towhee",4
2000,"Eastern Wood-Pewee",8
2000,"European Starling",59
2000,"Great Crested Flycatcher",2
2000,"Indigo Bunting",13
2000,"Mourning Dove",14
2000,"Northern Bobwhite",1
2000,"Northern Cardinal",16
2000,"Northern Mockingbird",18
2000,"Pine Warbler",4
2000,"Red-bellied Woodpecker",7
2000,"Red-eyed Vireo",9
2000,"Red-winged Blackbird",3
2000,"Scarlet Tanager",2
2000,"Song Sparrow",1
2000,"Summer Tanager",3
2000,"Tufted Titmouse",4
2000,"White-breasted Nuthatch",3
2000,"Wood Thrush",8
2000,"American Crow",29
2000,"American Goldfinch",4
2000,"American Robin",11
2000,"Barn Swallow",1
2000,"Blue Grosbeak",2
2000,"Blue Jay",8
2000,"Blue-gray Gnatcatcher",2
2000,"Carolina Chickadee",6
2000,"Carolina Wren",5
2000,"Chimney Swift",14
2000,"Chipping Sparrow",4
2000,"Downy Woodpecker",3
2000,"Eastern Bluebird",6
2000,"Eastern Meadowlark",5
2000,"Eastern Phoebe",1
2000,"Eastern Towhee",10
2000,"Eastern Wood-Pewee",3
2000,"European Starling",23
2000,"Field Sparrow",1
2000,"Great Blue Heron",2
2000,"House Sparrow",12
2000,"Indigo Bunting",18
2000,"Mourning Dove",31
2000,"Northern Cardinal",39
2000,"Northern Mockingbird",19
2000,"Pine Warbler",4
2000,"Red-bellied Woodpecker",4
2000,"Red-eyed Vireo",13
2000,"Song Sparrow",8
2000,"Summer Tanager",1
2000,"Tufted Titmouse",5
2000,"White-breasted Nuthatch",1
2000,"Wood Thrush",9
2000,"Yellow-billed Cuckoo",1
2000,"Yellow-breasted Chat",6
2000,"Yellow-throated Vireo",1
2000,"Yellow-throated Warbler",1
2000,"American Crow",27
2000,"American Goldfinch",10
2000,"American Robin",4
2000,"Blue Grosbeak",5
2000,"Blue-gray Gnatcatcher",13
2000,"Brown Thrasher",1
2000,"Brown-headed Cowbird",3
2000,"Brown-headed Nuthatch",1
2000,"Canada Goose",2
2000,"Carolina Chickadee",8
2000,"Carolina Wren",6
2000,"Chimney Swift",10
2000,"Chipping Sparrow",5
2000,"Common Grackle",14
2000,"Downy Woodpecker",1
2000,"Eastern Bluebird",6
2000,"Eastern Kingbird",3
2000,"Eastern Phoebe",3
2000,"Eastern Towhee",10
2000,"Eastern Wood-Pewee",4
2000,"European Starling",2
2000,"Great Crested Flycatcher",2
2000,"Hooded Warbler",1
2000,"House Finch",5
2000,"Indigo Bunting",9
2000,"Mourning Dove",23
2000,"Northern Cardinal",9
2000,"Northern Mockingbird",4
2000,"Northern Parula",2
2000,"Orchard Oriole",1
2000,"Ovenbird",1
2000,"Pine Warbler",9
2000,"Purple Martin",2
2000,"Red-bellied Woodpecker",3
2000,"Red-eyed Vireo",2
2000,"Summer Tanager",1
2000,"Tufted Titmouse",12
2000,"White-eyed Vireo",1
2000,"Wood Thrush",6
2000,"Yellow-billed Cuckoo",1
2000,"Yellow-breasted Chat",1
2000,"Yellow-throated Warbler",1
2000,"Acadian Flycatcher",1
2000,"American Crow",33
2000,"American Goldfinch",6
2000,"American Robin",2
2000,"Barn Swallow",7
2000,"Blue Grosbeak",2
2000,"Blue Jay",5
2000,"Brown Thrasher",4
2000,"Canada Goose",23
2000,"Carolina Wren",4
2000,"Chimney Swift",1
2000,"Chipping Sparrow",10
2000,"Common Grackle",12
2000,"Common Yellowthroat",2
2000,"Eastern Bluebird",4
2000,"Eastern Kingbird",3
2000,"Eastern Meadowlark",3
2000,"Eastern Towhee",2
2000,"Eastern Wood-Pewee",2
2000,"European Starling",8
2000,"Field Sparrow",1
2000,"Grasshopper Sparrow",4
2000,"Great Blue Heron",2
2000,"Great Crested Flycatcher",1
2000,"House Sparrow",1
2000,"Indigo Bunting",5
2000,"Killdeer",6
2000,"Mourning Dove",17
2000,"Northern Bobwhite",1
2000,"Northern Cardinal",10
2000,"Northern Mockingbird",6
2000,"Pine Warbler",2
2000,"Red-bellied Woodpecker",2
2000,"Red-eyed Vireo",7
2000,"Red-winged Blackbird",3
2000,"Summer Tanager",1
2000,"Tufted Titmouse",8
2000,"Wood Thrush",8
2000,"American Crow",21
2000,"American Goldfinch",8
2000,"Barn Swallow",2
2000,"Blue Grosbeak",3
2000,"Blue Jay",1
2000,"Blue-gray Gnatcatcher",1
2000,"Brown Thrasher",1
2000,"Brown-headed Cowbird",2
2000,"Carolina Chickadee",3
2000,"Carolina Wren",5
2000,"Chipping Sparrow",4
2000,"Common Grackle",9
2000,"Eastern Bluebird",6
2000,"Eastern Meadowlark",1
2000,"Eastern Towhee",1
2000,"Eastern Wood-Pewee",3
2000,"European Starling",3
2000,"Field Sparrow",3
2000,"Great Blue Heron",1
2000,"Indigo Bunting",13
2000,"Mourning Dove",19
2000,"Northern Bobwhite",2
2000,"Northern Cardinal",7
2000,"Northern Mockingbird",3
2000,"Pine Warbler",1
2000,"Red-bellied Woodpecker",7
2000,"Red-eyed Vireo",11
2000,"Red-winged Blackbird",2
2000,"Summer Tanager",1
2000,"Tufted Titmouse",18
2000,"Wood Thrush",7
2000,"American Crow",23
2000,"American Goldfinch",5
2000,"American Robin",8
2000,"Blue Jay",4
2000,"Blue-gray Gnatcatcher",5
2000,"Brown-headed Cowbird",4
2000,"Canada Goose",9
2000,"Carolina Chickadee",9
2000,"Carolina Wren",9
2000,"Chimney Swift",6
2000,"Chipping Sparrow",7
2000,"Common Grackle",18
2000,"Common Yellowthroat",1
2000,"Eastern Bluebird",21
2000,"Eastern Meadowlark",11
2000,"Eastern Towhee",3
2000,"Eastern Wood-Pewee",6
2000,"European Starling",12
2000,"Field Sparrow",1
2000,"Great Crested Flycatcher",2
2000,"House Finch",8
2000,"House Sparrow",7
2000,"Indigo Bunting",9
2000,"Killdeer",1
2000,"Mourning Dove",12
2000,"Northern Bobwhite",2
2000,"Northern Cardinal",15
2000,"Northern Mockingbird",13
2000,"Ovenbird",1
2000,"Pine Warbler",10
2000,"Prairie Warbler",1
2000,"Red-bellied Woodpecker",7
2000,"Red-eyed Vireo",9
2000,"Red-winged Blackbird",1
2000,"Summer Tanager",1
2000,"Tufted Titmouse",13
2000,"Turkey Vulture",2
2000,"White-breasted Nuthatch",1
2000,"Wood Thrush",3
2000,"Yellow-throated Vireo",1
2000,"American Crow",36
2000,"American Goldfinch",3
2000,"American Robin",4
2000,"Blue Grosbeak",2
2000,"Blue-gray Gnatcatcher",5
2000,"Brown Thrasher",2
2000,"Brown-headed Cowbird",3
2000,"Carolina Chickadee",4
2000,"Carolina Wren",16
2000,"Chimney Swift",4
2000,"Chipping Sparrow",1
2000,"Common Grackle",5
2000,"Common Yellowthroat",3
2000,"Downy Woodpecker",4
2000,"Eastern Bluebird",1
2000,"Eastern Phoebe",1
2000,"Eastern Towhee",4
2000,"European Starling",8
2000,"Field Sparrow",1
2000,"Gray Catbird",3
2000,"Indigo Bunting",10
2000,"Mourning Dove",7
2000,"Northern Bobwhite",1
2000,"Northern Cardinal",29
2000,"Northern Mockingbird",2
2000,"Northern Parula",1
2000,"Orchard Oriole",1
2000,"Pine Warbler",5
2000,"Red-bellied Woodpecker",4
2000,"Red-eyed Vireo",9
2000,"Red-shouldered Hawk",1
2000,"Ruby-throated Hummingbird",1
2000,"Summer Tanager",2
2000,"Tufted Titmouse",7
2000,"White-breasted Nuthatch",1
2000,"Wood Thrush",2
2000,"Yellow-billed Cuckoo",1
2000,"Yellow-breasted Chat",2
2000,"Yellow-throated Warbler",1
2000,"American Crow",28
2000,"American Goldfinch",12
2000,"American Robin",3
2000,"Barn Swallow",14
2000,"Blue Grosbeak",7
2000,"Blue-gray Gnatcatcher",5
2000,"Brown Thrasher",3
2000,"Brown-headed Cowbird",3
2000,"Canada Goose",111
2000,"Carolina Chickadee",3
2000,"Carolina Wren",12
2000,"Chimney Swift",2
2000,"Chipping Sparrow",14
2000,"Common Grackle",7
2000,"Common Yellowthroat",4
2000,"Downy Woodpecker",1
2000,"Eastern Bluebird",7
2000,"Eastern Kingbird",3
2000,"Eastern Meadowlark",6
2000,"Eastern Phoebe",2
2000,"Eastern Towhee",6
2000,"Eastern Wood-Pewee",2
2000,"European Starling",8
2000,"Field Sparrow",2
2000,"Grasshopper Sparrow",2
2000,"House Sparrow",3
2000,"Indigo Bunting",17
2000,"Killdeer",1
2000,"Mourning Dove",26
2000,"Northern Bobwhite",2
2000,"Northern Cardinal",21
2000,"Northern Mockingbird",3
2000,"Orchard Oriole",1
2000,"Ovenbird",1
2000,"Pine Warbler",5
2000,"Prairie Warbler",3
2000,"Red-bellied Woodpecker",2
2000,"Red-eyed Vireo",4
2000,"Red-winged Blackbird",4
2000,"Summer Tanager",2
2000,"Tufted Titmouse",13
2000,"White-eyed Vireo",1
2000,"Wood Thrush",2
2000,"Yellow-breasted Chat",5
2000,"American Crow",29
2000,"American Goldfinch",13
2000,"American Robin",3
2000,"Blue Grosbeak",1
2000,"Blue Jay",3
2000,"Blue-gray Gnatcatcher",7
2000,"Brown Thrasher",3
2000,"Brown-headed Cowbird",2
2000,"Carolina Chickadee",4
2000,"Carolina Wren",3
2000,"Chimney Swift",4
2000,"Chipping Sparrow",15
2000,"Common Grackle",8
2000,"Eastern Bluebird",11
2000,"Eastern Meadowlark",1
2000,"Eastern Towhee",6
2000,"European Starling",3
2000,"Gray Catbird",3
2000,"Great Crested Flycatcher",2
2000,"House Finch",4
2000,"Indigo Bunting",13
2000,"Killdeer",1
2000,"Mourning Dove",11
2000,"Northern Cardinal",38
2000,"Northern Mockingbird",4
2000,"Ovenbird",1
2000,"Pine Warbler",8
2000,"Red-bellied Woodpecker",2
2000,"Red-eyed Vireo",6
2000,"Tufted Titmouse",11
2000,"Turkey Vulture",9
2000,"White-breasted Nuthatch",1
2000,"Wood Thrush",6
2000,"Yellow-breasted Chat",1
2000,"Yellow-throated Vireo",1
2000,"American Crow",25
2000,"American Robin",9
2000,"Blue Jay",4
2000,"Blue-gray Gnatcatcher",1
2000,"Brown Thrasher",3
2000,"Brown-headed Nuthatch",2
2000,"Carolina Chickadee",6
2000,"Carolina Wren",10
2000,"Chimney Swift",2
2000,"Chipping Sparrow",19
2000,"Common Grackle",12
2000,"Common Yellowthroat",4
2000,"Eastern Bluebird",10
2000,"Eastern Kingbird",3
2000,"Eastern Meadowlark",5
2000,"Eastern Towhee",4
2000,"Eastern Wood-Pewee",7
2000,"European Starling",7
2000,"Field Sparrow",1
2000,"House Finch",4
2000,"House Sparrow",2
2000,"Indigo Bunting",25
2000,"Killdeer",5
2000,"Mourning Dove",12
2000,"Northern Cardinal",17
2000,"Northern Mockingbird",14
2000,"Orchard Oriole",2
2000,"Ovenbird",1
2000,"Pine Warbler",5
2000,"Prairie Warbler",4
2000,"Red-bellied Woodpecker",4
2000,"Red-eyed Vireo",16
2000,"Red-winged Blackbird",8
2000,"Scarlet Tanager",1
2000,"Summer Tanager",1
2000,"Tufted Titmouse",18
2000,"White-eyed Vireo",1
2000,"Wood Thrush",6
2000,"Yellow-billed Cuckoo",2
2000,"Yellow-breasted Chat",1
2000,"American Crow",13
2000,"American Robin",10
2000,"Blue Grosbeak",1
2000,"Blue Jay",3
2000,"Blue-gray Gnatcatcher",1
2000,"Brown-headed Cowbird",1
2000,"Carolina Chickadee",4
2000,"Carolina Wren",7
2000,"Chipping Sparrow",7
2000,"Common Grackle",6
2000,"Eastern Bluebird",6
2000,"Eastern Meadowlark",1
2000,"Eastern Towhee",2
2000,"Eastern Wood-Pewee",3
2000,"European Starling",4
2000,"Field Sparrow",3
2000,"Great Crested Flycatcher",1
2000,"House Finch",2
2000,"Indigo Bunting",5
2000,"Mourning Dove",12
2000,"Northern Cardinal",12
2000,"Northern Mockingbird",2
2000,"Pine Warbler",2
2000,"Red-bellied Woodpecker",5
2000,"Red-eyed Vireo",14
2000,"Summer Tanager",1
2000,"Tufted Titmouse",14
2000,"White-breasted Nuthatch",1
2000,"Wood Thrush",7
2000,"Yellow-breasted Chat",1
2000,"Acadian Flycatcher",1
2000,"American Crow",18
2000,"American Goldfinch",6
2000,"Blue-gray Gnatcatcher",2
2000,"Brown-headed Nuthatch",2
2000,"Carolina Chickadee",12
2000,"Carolina Wren",10
2000,"Chimney Swift",3
2000,"Common Grackle",7
2000,"Common Yellowthroat",1
2000,"Downy Woodpecker",1
2000,"Eastern Bluebird",2
2000,"Eastern Meadowlark",2
2000,"Eastern Phoebe",1
2000,"Eastern Towhee",4
2000,"Eastern Wood-Pewee",2
2000,"Fish Crow",4
2000,"Great Blue Heron",1
2000,"Hooded Warbler",1
2000,"House Sparrow",1
2000,"Indigo Bunting",4
2000,"Mourning Dove",6
2000,"Northern Cardinal",10
2000,"Northern Mockingbird",4
2000,"Ovenbird",6
2000,"Pileated Woodpecker",3
2000,"Pine Warbler",12
2000,"Red-bellied Woodpecker",2
2000,"Red-eyed Vireo",9
2000,"Scarlet Tanager",1
2000,"Tufted Titmouse",7
2000,"White-breasted Nuthatch",3
2000,"White-eyed Vireo",1
2000,"Wood Thrush",6
2000,"Yellow-breasted Chat",1
2000,"American Crow",26
2000,"American Goldfinch",2
2000,"American Robin",4
2000,"Barn Swallow",3
2000,"Blue Grosbeak",6
2000,"Blue Jay",5
2000,"Blue-gray Gnatcatcher",8
2000,"Brown Thrasher",3
2000,"Brown-headed Cowbird",2
2000,"Brown-headed Nuthatch",2
2000,"Carolina Chickadee",10
2000,"Carolina Wren",19
2000,"Chimney Swift",3
2000,"Chipping Sparrow",12
2000,"Common Grackle",15
2000,"Common Yellowthroat",2
2000,"Downy Woodpecker",4
2000,"Eastern Bluebird",10
2000,"Eastern Meadowlark",2
2000,"Eastern Phoebe",1
2000,"Eastern Towhee",7
2000,"Eastern Whip-poor-will",5
2000,"Eastern Wood-Pewee",3
2000,"European Starling",7
2000,"Field Sparrow",2
2000,"Fish Crow",2
2000,"Grasshopper Sparrow",2
2000,"Great Crested Flycatcher",1
2000,"House Finch",4
2000,"Indigo Bunting",20
2000,"Killdeer",2
2000,"Mourning Dove",21
2000,"Northern Cardinal",22
2000,"Northern Mockingbird",10
2000,"Northern Parula",1
2000,"Ovenbird",2
2000,"Pine Warbler",11
2000,"Red-bellied Woodpecker",6
2000,"Red-eyed Vireo",14
2000,"Red-shouldered Hawk",1
2000,"Red-winged Blackbird",2
2000,"Scarlet Tanager",1
2000,"Summer Tanager",3
2000,"Tufted Titmouse",20
2000,"White-breasted Nuthatch",3
2000,"Wood Thrush",6
2000,"Yellow-breasted Chat",1
2000,"Acadian Flycatcher",1
2000,"American Crow",42
2000,"American Goldfinch",14
2000,"American Robin",4
2000,"Barn Swallow",3
2000,"Blue Grosbeak",6
2000,"Blue Jay",8
2000,"Brown-headed Nuthatch",2
2000,"Carolina Chickadee",14
2000,"Carolina Wren",9
2000,"Chimney Swift",3
2000,"Chipping Sparrow",1
2000,"Common Grackle",1
2000,"Downy Woodpecker",1
2000,"Eastern Bluebird",14
2000,"Eastern Meadowlark",1
2000,"Eastern Phoebe",2
2000,"Eastern Towhee",4
2000,"Eastern Wood-Pewee",4
2000,"European Starling",1
2000,"Indigo Bunting",6
2000,"Mourning Dove",26
2000,"Northern Cardinal",47
2000,"Northern Mockingbird",11
2000,"Ovenbird",4
2000,"Pine Warbler",11
2000,"Prairie Warbler",1
2000,"Red-bellied Woodpecker",8
2000,"Red-shouldered Hawk",2
2000,"Red-winged Blackbird",3
2000,"Ruby-throated Hummingbird",1
2000,"Tufted Titmouse",8
2000,"White-breasted Nuthatch",7
2000,"Wood Thrush",18
2000,"Yellow-billed Cuckoo",1
2000,"Yellow-breasted Chat",1
2000,"American Crow",10
2000,"American Robin",21
2000,"Barn Swallow",6
2000,"Blue Grosbeak",2
2000,"Blue Jay",2
2000,"Blue-gray Gnatcatcher",2
2000,"Brown Thrasher",4
2000,"Brown-headed Cowbird",6
2000,"Carolina Chickadee",3
2000,"Carolina Wren",29
2000,"Chimney Swift",18
2000,"Chipping Sparrow",4
2000,"Common Grackle",11
2000,"Common Yellowthroat",1
2000,"Eastern Bluebird",11
2000,"Eastern Meadowlark",1
2000,"Eastern Towhee",9
2000,"Eastern Wood-Pewee",2
2000,"European Starling",10
2000,"Fish Crow",4
2000,"Gray Catbird",5
2000,"Great Crested Flycatcher",2
2000,"House Finch",6
2000,"Indigo Bunting",6
2000,"Mourning Dove",14
2000,"Northern Cardinal",40
2000,"Northern Mockingbird",6
2000,"Orchard Oriole",1
2000,"Pine Warbler",7
2000,"Red-bellied Woodpecker",6
2000,"Red-eyed Vireo",8
2000,"Song Sparrow",1
2000,"Summer Tanager",5
2000,"Tufted Titmouse",18
2000,"White-breasted Nuthatch",3
2000,"Wood Thrush",6
2001,"Acadian Flycatcher",1
2001,"American Crow",21
2001,"American Goldfinch",4
2001,"Blue Grosbeak",1
2001,"Blue Jay",11
2001,"Blue-gray Gnatcatcher",15
2001,"Brown Thrasher",2
2001,"Brown-headed Cowbird",4
2001,"Carolina Chickadee",15
2001,"Carolina Wren",12
2001,"Chimney Swift",3
2001,"Chipping Sparrow",6
2001,"Common Grackle",4
2001,"Downy Woodpecker",7
2001,"Eastern Bluebird",19
2001,"Eastern Kingbird",3
2001,"Eastern Meadowlark",2
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",9
2001,"Eastern Wood-Pewee",3
2001,"European Starling",1
2001,"Fish Crow",3
2001,"Hooded Warbler",5
2001,"House Sparrow",1
2001,"Indigo Bunting",4
2001,"Mourning Dove",18
2001,"Northern Cardinal",39
2001,"Northern Mockingbird",3
2001,"Northern Parula",2
2001,"Ovenbird",9
2001,"Pine Warbler",22
2001,"Prairie Warbler",2
2001,"Red-bellied Woodpecker",9
2001,"Red-eyed Vireo",25
2001,"Summer Tanager",2
2001,"Tufted Titmouse",15
2001,"Turkey Vulture",1
2001,"White-breasted Nuthatch",1
2001,"Wood Thrush",11
2001,"Yellow-billed Cuckoo",1
2001,"Yellow-breasted Chat",5
2001,"Yellow-throated Vireo",2
2001,"Yellow-throated Warbler",3
2001,"Acadian Flycatcher",3
2001,"American Crow",49
2001,"American Goldfinch",15
2001,"American Robin",4
2001,"Blue Jay",4
2001,"Blue-gray Gnatcatcher",15
2001,"Brown Thrasher",3
2001,"Brown-headed Cowbird",12
2001,"Brown-headed Nuthatch",2
2001,"Carolina Chickadee",13
2001,"Carolina Wren",12
2001,"Chimney Swift",4
2001,"Chipping Sparrow",9
2001,"Common Grackle",7
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",5
2001,"Eastern Bluebird",4
2001,"Eastern Meadowlark",2
2001,"Eastern Towhee",11
2001,"Eastern Whip-poor-will",4
2001,"Eastern Wood-Pewee",3
2001,"European Starling",23
2001,"Field Sparrow",1
2001,"Great Blue Heron",1
2001,"Great Crested Flycatcher",1
2001,"Indigo Bunting",9
2001,"Mourning Dove",17
2001,"Northern Cardinal",20
2001,"Northern Mockingbird",7
2001,"Northern Parula",3
2001,"Ovenbird",5
2001,"Pileated Woodpecker",1
2001,"Pine Warbler",13
2001,"Prairie Warbler",2
2001,"Red-bellied Woodpecker",7
2001,"Red-eyed Vireo",12
2001,"Ruby-throated Hummingbird",1
2001,"Scarlet Tanager",3
2001,"Summer Tanager",6
2001,"Tufted Titmouse",13
2001,"Wood Thrush",7
2001,"Yellow-billed Cuckoo",3
2001,"Yellow-breasted Chat",1
2001,"Yellow-throated Vireo",1
2001,"Yellow-throated Warbler",1
2001,"American Crow",12
2001,"American Goldfinch",1
2001,"American Robin",3
2001,"Blue Grosbeak",16
2001,"Blue Jay",2
2001,"Blue-gray Gnatcatcher",1
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",1
2001,"Brown-headed Nuthatch",2
2001,"Carolina Chickadee",7
2001,"Carolina Wren",10
2001,"Chipping Sparrow",8
2001,"Common Grackle",15
2001,"Common Yellowthroat",2
2001,"Eastern Bluebird",8
2001,"Eastern Meadowlark",1
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",3
2001,"Eastern Wood-Pewee",2
2001,"European Starling",4
2001,"Field Sparrow",1
2001,"Gray Catbird",2
2001,"Great Crested Flycatcher",6
2001,"Indigo Bunting",8
2001,"Killdeer",3
2001,"Mourning Dove",7
2001,"Northern Bobwhite",5
2001,"Northern Cardinal",11
2001,"Northern Mockingbird",5
2001,"Orchard Oriole",6
2001,"Ovenbird",3
2001,"Pine Warbler",16
2001,"Prairie Warbler",2
2001,"Red-bellied Woodpecker",2
2001,"Red-eyed Vireo",3
2001,"Red-shouldered Hawk",1
2001,"Scarlet Tanager",3
2001,"Summer Tanager",7
2001,"Tufted Titmouse",21
2001,"White-eyed Vireo",1
2001,"Wood Thrush",4
2001,"Yellow-billed Cuckoo",2
2001,"Yellow-breasted Chat",8
2001,"Yellow-throated Vireo",1
2001,"Acadian Flycatcher",1
2001,"American Crow",33
2001,"American Goldfinch",2
2001,"American Robin",1
2001,"Barn Swallow",13
2001,"Blue Grosbeak",1
2001,"Blue Jay",5
2001,"Blue-gray Gnatcatcher",9
2001,"Brown-headed Cowbird",3
2001,"Carolina Chickadee",9
2001,"Carolina Wren",16
2001,"Chimney Swift",2
2001,"Chipping Sparrow",13
2001,"Common Yellowthroat",4
2001,"Downy Woodpecker",5
2001,"Eastern Bluebird",10
2001,"Eastern Kingbird",1
2001,"Eastern Towhee",3
2001,"Eastern Wood-Pewee",7
2001,"European Starling",4
2001,"Field Sparrow",3
2001,"Fish Crow",1
2001,"Great Crested Flycatcher",1
2001,"Indigo Bunting",12
2001,"Killdeer",3
2001,"Mourning Dove",11
2001,"Northern Bobwhite",10
2001,"Northern Cardinal",11
2001,"Northern Mockingbird",5
2001,"Northern Parula",2
2001,"Ovenbird",4
2001,"Pine Warbler",2
2001,"Prairie Warbler",3
2001,"Red-bellied Woodpecker",4
2001,"Red-eyed Vireo",8
2001,"Red-winged Blackbird",3
2001,"Ruby-throated Hummingbird",1
2001,"Summer Tanager",1
2001,"Tufted Titmouse",7
2001,"White-breasted Nuthatch",1
2001,"White-eyed Vireo",2
2001,"Wood Thrush",8
2001,"Yellow-billed Cuckoo",4
2001,"Yellow-breasted Chat",11
2001,"American Crow",31
2001,"American Goldfinch",1
2001,"American Robin",2
2001,"Barn Swallow",4
2001,"Blue Grosbeak",6
2001,"Blue Jay",6
2001,"Blue-gray Gnatcatcher",3
2001,"Brown-headed Cowbird",4
2001,"Carolina Chickadee",2
2001,"Carolina Wren",16
2001,"Chipping Sparrow",12
2001,"Common Yellowthroat",3
2001,"Downy Woodpecker",3
2001,"Eastern Bluebird",3
2001,"Eastern Kingbird",2
2001,"Eastern Meadowlark",11
2001,"Eastern Phoebe",3
2001,"Eastern Towhee",4
2001,"Eastern Wood-Pewee",14
2001,"Field Sparrow",1
2001,"Great Crested Flycatcher",6
2001,"House Finch",1
2001,"Indigo Bunting",22
2001,"Mourning Dove",15
2001,"Northern Bobwhite",3
2001,"Northern Cardinal",23
2001,"Northern Mockingbird",8
2001,"Northern Parula",2
2001,"Ovenbird",1
2001,"Pine Warbler",1
2001,"Prairie Warbler",2
2001,"Red-bellied Woodpecker",7
2001,"Red-eyed Vireo",5
2001,"Red-winged Blackbird",8
2001,"Ruby-throated Hummingbird",2
2001,"Summer Tanager",4
2001,"Tufted Titmouse",17
2001,"White-breasted Nuthatch",1
2001,"White-eyed Vireo",1
2001,"Wood Thrush",11
2001,"Yellow-billed Cuckoo",1
2001,"Yellow-breasted Chat",3
2001,"Yellow-throated Vireo",1
2001,"Acadian Flycatcher",1
2001,"American Crow",36
2001,"American Goldfinch",9
2001,"American Robin",2
2001,"Blue Grosbeak",2
2001,"Blue Jay",9
2001,"Brown Thrasher",2
2001,"Brown-headed Cowbird",1
2001,"Canada Goose",21
2001,"Carolina Chickadee",9
2001,"Carolina Wren",12
2001,"Chimney Swift",9
2001,"Chipping Sparrow",15
2001,"Common Grackle",30
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",5
2001,"Eastern Bluebird",20
2001,"Eastern Kingbird",2
